Order No.,Date,Time,Table,Waiter,Type,Product,Category,Price,Cost,Tip,Client Tye
1037,2014-02-06,20:09,12,Valentina,Beverages,Corona,Beer,30,24.9,0.08,New
1037,2014-02-06,20:09,12,Valentina,Beverages,Minerva,Beer,40,32.4,0.08,New
1037,2014-02-06,20:09,12,Valentina,Beverages,Modelo,Beer,30,23.7,0.08,New
1037,2014-02-06,20:09,12,Valentina,Beverages,Refresco,Non-alcoholic beverages,20,16,0.08,New
1037,2014-02-06,20:09,12,Valentina,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.08,New
1037,2014-02-06,20:09,12,Valentina,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.08,New
1037,2014-02-06,20:09,12,Valentina,Food,Salmón Ahumado,Pizza,135,105.3,0.08,New
1037,2014-02-06,20:09,12,Valentina,Food,Tacos Arrachera,Tacos,79,66.36,0.08,New
1037,2014-02-06,20:09,12,Valentina,Food,Margarita,Pizza,105,73.5,0.08,New
1037,2014-02-06,20:09,12,Valentina,Food,Pasta Alfredo,Pasta,67,55.61,0.08,New
1037,2014-02-06,20:09,12,Valentina,Food,Lasagna Ratatouille,Pasta,75,54.75,0.08,New
1037,2014-02-06,20:09,12,Valentina,Food,Camarones al Coco,Salads,84,68.88,0.08,New
1038,2014-12-03,18:57,11,Mariana,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.17,New
1038,2014-12-03,18:57,11,Mariana,Beverages,Pacifico,Beer,30,21.9,0.17,New
1038,2014-12-03,18:57,11,Mariana,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.17,New
1038,2014-12-03,18:57,11,Mariana,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.17,New
1038,2014-12-03,18:57,11,Mariana,Beverages,Limonada,Non-alcoholic beverages,25,20,0.17,New
1038,2014-12-03,18:57,11,Mariana,Beverages,Corona,Beer,30,24.9,0.17,New
1038,2014-12-03,18:57,11,Mariana,Food,Del Cheff,Pizza,135,112.05,0.17,New
1038,2014-12-03,18:57,11,Mariana,Food,Esfera del Cheff,Desserts,50,39,0.17,New
1038,2014-12-03,18:57,11,Mariana,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.17,New
1038,2014-12-03,18:57,11,Mariana,Food,Ensalada Prímula,Salads,80,68,0.17,New
1038,2014-12-03,18:57,11,Mariana,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.17,New
1039,2014-05-10,19:40,9,Joel,Beverages,Pacifico,Beer,30,21.9,0.15,New
1039,2014-05-10,19:40,9,Joel,Beverages,Minerva,Beer,40,32.4,0.15,New
1039,2014-05-10,19:40,9,Joel,Beverages,Indio,Beer,25,21.25,0.15,New
1039,2014-05-10,19:40,9,Joel,Beverages,Victoria,Beer,30,21.3,0.15,New
1039,2014-05-10,19:40,9,Joel,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.15,New
1039,2014-05-10,19:40,9,Joel,Food,Tropical,Pizza,125,91.25,0.15,New
1039,2014-05-10,19:40,9,Joel,Food,Mexicana,Pizza,115,95.45,0.15,New
1039,2014-05-10,19:40,9,Joel,Food,Ensalada Prímula,Salads,80,68,0.15,New
1039,2014-05-10,19:40,9,Joel,Food,Pollo Silvestre,Main course,125,90,0.15,New
1039,2014-05-10,19:40,9,Joel,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.15,New
1039,2014-05-10,19:40,9,Joel,Food,Pasta 4 Quesos,Pasta,69,53.13,0.15,New
1040,2014-04-16,16:04,7,Mariana,Beverages,Modelo,Beer,30,23.7,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Beverages,Indio,Beer,25,21.25,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Beverages,Pacifico,Beer,30,21.9,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Beverages,Tisana,Non-alcoholic beverages,25,18,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Food,Mejillones Horneados,Entrees,75,56.25,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Food,Rollos Prímula,Entrees,73,52.56,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Food,Strudel de Manzana,Desserts,45,31.5,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Food,Portobello Confitado,Entrees,64,53.76,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Food,Pera Rostizada,Salads,89,75.65,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Food,Atún Encostrado,Main course,178,145.96,0.06,Recurrent
1040,2014-04-16,16:04,7,Mariana,Food,Margarita,Pizza,105,73.5,0.06,Recurrent
1041,2014-08-05,12:57,3,Omar,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.14,New
1041,2014-08-05,12:57,3,Omar,Beverages,Modelo,Beer,30,23.7,0.14,New
1041,2014-08-05,12:57,3,Omar,Beverages,Corona,Beer,30,24.9,0.14,New
1041,2014-08-05,12:57,3,Omar,Beverages,Limonada,Non-alcoholic beverages,25,20,0.14,New
1041,2014-08-05,12:57,3,Omar,Beverages,Indio,Beer,25,21.25,0.14,New
1041,2014-08-05,12:57,3,Omar,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.14,New
1041,2014-08-05,12:57,3,Omar,Beverages,Refresco,Non-alcoholic beverages,20,16,0.14,New
1041,2014-08-05,12:57,3,Omar,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.14,New
1041,2014-08-05,12:57,3,Omar,Beverages,Tisana,Non-alcoholic beverages,25,18,0.14,New
1041,2014-08-05,12:57,3,Omar,Food,Del Huerto,Salads,65,54.6,0.14,New
1041,2014-08-05,12:57,3,Omar,Food,Pan de Elote,Desserts,40,29.6,0.14,New
1041,2014-08-05,12:57,3,Omar,Food,Pollo Silvestre,Main course,125,90,0.14,New
1041,2014-08-05,12:57,3,Omar,Food,Camarones al Coco,Salads,84,68.88,0.14,New
1041,2014-08-05,12:57,3,Omar,Food,Salmón,Salads,84,63,0.14,New
1041,2014-08-05,12:57,3,Omar,Food,Tropical,Pizza,125,91.25,0.14,New
1041,2014-08-05,12:57,3,Omar,Food,Mejillones Horneados,Entrees,75,56.25,0.14,New
1042,2014-02-07,23:31,13,Joel,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.15,New
1042,2014-02-07,23:31,13,Joel,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.15,New
1042,2014-02-07,23:31,13,Joel,Beverages,Tecate,Beer,25,18,0.15,New
1042,2014-02-07,23:31,13,Joel,Food,Strudel de Manzana,Desserts,45,31.5,0.15,New
1042,2014-02-07,23:31,13,Joel,Food,Cítricos,Salads,69,56.58,0.15,New
1042,2014-02-07,23:31,13,Joel,Food,Tiramisú,Desserts,42,31.5,0.15,New
1042,2014-02-07,23:31,13,Joel,Food,Camarones al Coco,Salads,84,68.88,0.15,New
1042,2014-02-07,23:31,13,Joel,Food,Salmón,Salads,84,63,0.15,New
1043,2014-11-23,15:07,1,Valentina,Beverages,Corona,Beer,30,24.9,0.11,Recurrent
1043,2014-11-23,15:07,1,Valentina,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.11,Recurrent
1043,2014-11-23,15:07,1,Valentina,Food,Pasta Alfredo,Pasta,67,55.61,0.11,Recurrent
1043,2014-11-23,15:07,1,Valentina,Food,Quesadillas Gobernador,Tacos,78,60.06,0.11,Recurrent
1044,2014-03-15,14:52,2,Ernesto,Beverages,Tecate,Beer,25,18,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Beverages,Tisana,Non-alcoholic beverages,25,18,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Beverages,Indio,Beer,25,21.25,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Beverages,Victoria,Beer,30,21.3,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Food,Italiana,Pizza,123,88.56,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Food,Cítricos,Salads,69,56.58,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Food,Tiramisú,Desserts,42,31.5,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Food,Camarones Momia,Entrees,75,58.5,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Food,Pollo al Pastor,Pizza,115,94.3,0.1,New
1044,2014-03-15,14:52,2,Ernesto,Food,Espárragos Envueltos,Entrees,78,63.18,0.1,New
1045,2014-11-10,13:55,16,Joel,Beverages,Corona,Beer,30,24.9,0.08,New
1045,2014-11-10,13:55,16,Joel,Beverages,Limonada,Non-alcoholic beverages,25,20,0.08,New
1045,2014-11-10,13:55,16,Joel,Beverages,Minerva,Beer,40,32.4,0.08,New
1045,2014-11-10,13:55,16,Joel,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.08,New
1045,2014-11-10,13:55,16,Joel,Beverages,Modelo,Beer,30,23.7,0.08,New
1045,2014-11-10,13:55,16,Joel,Beverages,Refresco,Non-alcoholic beverages,20,16,0.08,New
1045,2014-11-10,13:55,16,Joel,Food,Salmón,Salads,84,63,0.08,New
1045,2014-11-10,13:55,16,Joel,Food,Pan de Elote,Desserts,40,29.6,0.08,New
1045,2014-11-10,13:55,16,Joel,Food,Tacos Arrachera,Tacos,79,66.36,0.08,New
1045,2014-11-10,13:55,16,Joel,Food,Mejillones Horneados,Entrees,75,56.25,0.08,New
1045,2014-11-10,13:55,16,Joel,Food,Cítricos,Salads,69,56.58,0.08,New
1045,2014-11-10,13:55,16,Joel,Food,Panela a la Leña,Entrees,53,42.4,0.08,New
1046,2014-05-24,19:40,7,Omar,Beverages,Minerva,Beer,40,32.4,0.17,New
1046,2014-05-24,19:40,7,Omar,Beverages,Tecate,Beer,25,18,0.17,New
1046,2014-05-24,19:40,7,Omar,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.17,New
1046,2014-05-24,19:40,7,Omar,Beverages,Victoria,Beer,30,21.3,0.17,New
1046,2014-05-24,19:40,7,Omar,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.17,New
1046,2014-05-24,19:40,7,Omar,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.17,New
1046,2014-05-24,19:40,7,Omar,Food,Frutos del Bosque,Salads,83,69.72,0.17,New
1046,2014-05-24,19:40,7,Omar,Food,Pizza Prímula,Pizza,105,81.9,0.17,New
1046,2014-05-24,19:40,7,Omar,Food,Margret de Pato,Main course,198,150.48,0.17,New
1047,2014-10-12,23:02,15,Alejandro,Beverages,Tisana,Non-alcoholic beverages,25,18,0.1,Recurrent
1047,2014-10-12,23:02,15,Alejandro,Beverages,Indio,Beer,25,21.25,0.1,Recurrent
1047,2014-10-12,23:02,15,Alejandro,Beverages,Limonada,Non-alcoholic beverages,25,20,0.1,Recurrent
1047,2014-10-12,23:02,15,Alejandro,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.1,Recurrent
1047,2014-10-12,23:02,15,Alejandro,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.1,Recurrent
1047,2014-10-12,23:02,15,Alejandro,Food,Vacío,Main course,164,132.84,0.1,Recurrent
1047,2014-10-12,23:02,15,Alejandro,Food,Camarones al Coco,Salads,84,68.88,0.1,Recurrent
1047,2014-10-12,23:02,15,Alejandro,Food,Pay de Temporada,Desserts,42,33.6,0.1,Recurrent
1047,2014-10-12,23:02,15,Alejandro,Food,Pera Rostizada,Salads,89,75.65,0.1,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Beverages,Vino 1,Wine,587,422.64,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Beverages,Modelo,Beer,30,23.7,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Beverages,Vino 7,Wine,748,501.16,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Beverages,Vino 8,Wine,383,256.61,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Beverages,Vino 2,Wine,545,397.85,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Food,Vacío,Main course,164,132.84,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Food,Tacos Arrachera,Tacos,79,66.36,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Food,Pan de Elote,Desserts,40,29.6,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Food,Strudel de Manzana,Desserts,45,31.5,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Food,Cítricos,Salads,69,56.58,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Food,Pasta Alfredo,Pasta,67,55.61,0.15,Recurrent
1048,2014-03-01,19:12,17,Ernesto,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.15,Recurrent
1049,2014-04-10,17:16,9,Mariana,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.17,Recurrent
1049,2014-04-10,17:16,9,Mariana,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.17,Recurrent
1049,2014-04-10,17:16,9,Mariana,Beverages,Refresco,Non-alcoholic beverages,20,16,0.17,Recurrent
1049,2014-04-10,17:16,9,Mariana,Beverages,Victoria,Beer,30,21.3,0.17,Recurrent
1049,2014-04-10,17:16,9,Mariana,Food,Portobello Confitado,Entrees,64,53.76,0.17,Recurrent
1049,2014-04-10,17:16,9,Mariana,Food,Salmón Ahumado,Pizza,135,105.3,0.17,Recurrent
1049,2014-04-10,17:16,9,Mariana,Food,Espárragos Envueltos,Entrees,78,63.18,0.17,Recurrent
1049,2014-04-10,17:16,9,Mariana,Food,Atún Encostrado,Main course,178,145.96,0.17,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Beverages,Pacifico,Beer,30,21.9,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Beverages,Tisana,Non-alcoholic beverages,25,18,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Beverages,Tecate,Beer,25,18,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Food,Esfera del Cheff,Desserts,50,39,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Food,Del Huerto,Salads,65,54.6,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Food,Del Cheff,Pizza,135,112.05,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Food,Salmón,Salads,84,63,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Food,Quesadillas Gobernador,Tacos,78,60.06,0.12,Recurrent
1050,2014-11-08,15:21,9,Rodolfo,Food,Strudel de Manzana,Desserts,45,31.5,0.12,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Beverages,Indio,Beer,25,21.25,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Beverages,Vino 6,Wine,715,536.25,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Beverages,Vino 1,Wine,587,422.64,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Beverages,Vino 9 ,Wine,647,478.78,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Beverages,Modelo,Beer,30,23.7,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Beverages,Vino 8,Wine,383,256.61,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Mexicana,Pizza,115,95.45,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Quesadillas Gobernador,Tacos,78,60.06,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Cítricos,Salads,69,56.58,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Panela a la Leña,Entrees,53,42.4,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Esfera del Cheff,Desserts,50,39,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Arrachera del Chef,Main course,135,95.85,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.16,Recurrent
1051,2014-05-09,23:31,4,Alejandro,Food,Pesto & Camarón,Pizza,125,105,0.16,Recurrent
1052,2014-05-05,21:07,15,Joel,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.06,New
1052,2014-05-05,21:07,15,Joel,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.06,New
1052,2014-05-05,21:07,15,Joel,Beverages,Minerva,Beer,40,32.4,0.06,New
1052,2014-05-05,21:07,15,Joel,Beverages,Modelo,Beer,30,23.7,0.06,New
1052,2014-05-05,21:07,15,Joel,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.06,New
1052,2014-05-05,21:07,15,Joel,Beverages,Indio,Beer,25,21.25,0.06,New
1052,2014-05-05,21:07,15,Joel,Beverages,Limonada,Non-alcoholic beverages,25,20,0.06,New
1052,2014-05-05,21:07,15,Joel,Food,Margarita,Pizza,105,73.5,0.06,New
1052,2014-05-05,21:07,15,Joel,Food,Pasta Alfredo,Pasta,67,55.61,0.06,New
1052,2014-05-05,21:07,15,Joel,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.06,New
1052,2014-05-05,21:07,15,Joel,Food,Esfera del Cheff,Desserts,50,39,0.06,New
1052,2014-05-05,21:07,15,Joel,Food,Margret de Pato,Main course,198,150.48,0.06,New
1053,2014-02-18,21:50,10,Mariana,Beverages,Limonada,Non-alcoholic beverages,25,20,0.07,New
1053,2014-02-18,21:50,10,Mariana,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.07,New
1053,2014-02-18,21:50,10,Mariana,Beverages,Pacifico,Beer,30,21.9,0.07,New
1053,2014-02-18,21:50,10,Mariana,Beverages,Minerva,Beer,40,32.4,0.07,New
1053,2014-02-18,21:50,10,Mariana,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.07,New
1053,2014-02-18,21:50,10,Mariana,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.07,New
1053,2014-02-18,21:50,10,Mariana,Food,Arrachera del Chef,Main course,135,95.85,0.07,New
1053,2014-02-18,21:50,10,Mariana,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.07,New
1053,2014-02-18,21:50,10,Mariana,Food,Margarita,Pizza,105,73.5,0.07,New
1053,2014-02-18,21:50,10,Mariana,Food,Esfera del Cheff,Desserts,50,39,0.07,New
1053,2014-02-18,21:50,10,Mariana,Food,Pan de Elote,Desserts,40,29.6,0.07,New
1053,2014-02-18,21:50,10,Mariana,Food,Atún Encostrado,Main course,178,145.96,0.07,New
1053,2014-02-18,21:50,10,Mariana,Food,Ensalada Prímula,Salads,80,68,0.07,New
1054,2014-11-17,20:38,8,Omar,Beverages,Modelo,Beer,30,23.7,0.17,Recurrent
1054,2014-11-17,20:38,8,Omar,Food,Esfera del Cheff,Desserts,50,39,0.17,Recurrent
1054,2014-11-17,20:38,8,Omar,Food,Salmón al Pesto,Main course,174,121.8,0.17,Recurrent
1055,2015-01-02,18:57,10,Mauricio,Beverages,Pacifico,Beer,30,21.9,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Beverages,Tecate,Beer,25,18,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Beverages,Indio,Beer,25,21.25,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Beverages,Refresco,Non-alcoholic beverages,20,16,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Beverages,Limonada,Non-alcoholic beverages,25,20,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Food,Mexicana,Pizza,115,95.45,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Food,Quesadillas Gobernador,Tacos,78,60.06,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Food,Arrachera del Chef,Main course,135,95.85,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Food,Italiana,Pizza,123,88.56,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Food,Frutos del Bosque,Salads,83,69.72,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Food,Salmón Ahumado,Pizza,135,105.3,0.2,New
1055,2015-01-02,18:57,10,Mauricio,Food,Ensalada Prímula,Salads,80,68,0.2,New
1056,2014-02-17,19:55,11,Valentina,Beverages,Victoria,Beer,30,21.3,0.08,New
1056,2014-02-17,19:55,11,Valentina,Beverages,Pacifico,Beer,30,21.9,0.08,New
1056,2014-02-17,19:55,11,Valentina,Beverages,Refresco,Non-alcoholic beverages,20,16,0.08,New
1056,2014-02-17,19:55,11,Valentina,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.08,New
1056,2014-02-17,19:55,11,Valentina,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.08,New
1056,2014-02-17,19:55,11,Valentina,Beverages,Modelo,Beer,30,23.7,0.08,New
1056,2014-02-17,19:55,11,Valentina,Beverages,Minerva,Beer,40,32.4,0.08,New
1056,2014-02-17,19:55,11,Valentina,Beverages,Indio,Beer,25,21.25,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Quesadillas Gobernador,Tacos,78,60.06,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Salmón,Salads,84,63,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Ensalada Prímula,Salads,80,68,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Pay de Temporada,Desserts,42,33.6,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Pasta 4 Quesos,Pasta,69,53.13,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Lasagna Ratatouille,Pasta,75,54.75,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Del Cheff,Pizza,135,112.05,0.08,New
1056,2014-02-17,19:55,11,Valentina,Food,Camarones Momia,Entrees,75,58.5,0.08,New
1057,2014-02-22,18:28,11,Ernesto,Beverages,Refresco,Non-alcoholic beverages,20,16,0.09,New
1057,2014-02-22,18:28,11,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.09,New
1057,2014-02-22,18:28,11,Ernesto,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.09,New
1057,2014-02-22,18:28,11,Ernesto,Food,Pasta 4 Quesos,Pasta,69,53.13,0.09,New
1058,2014-04-24,18:57,15,Alejandro,Beverages,Minerva,Beer,40,32.4,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Beverages,Refresco,Non-alcoholic beverages,20,16,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Beverages,Victoria,Beer,30,21.3,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Beverages,Pacifico,Beer,30,21.9,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Beverages,Corona,Beer,30,24.9,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Beverages,Modelo,Beer,30,23.7,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Tacos Capeados,Tacos,75,60.75,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Quesadillas Gobernador,Tacos,78,60.06,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Salmón Ahumado,Pizza,135,105.3,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Pollo Silvestre,Main course,125,90,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Salmón,Salads,84,63,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Tacos Arrachera,Tacos,79,66.36,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Panela a la Leña,Entrees,53,42.4,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Pizza Prímula,Pizza,105,81.9,0.12,New
1058,2014-04-24,18:57,15,Alejandro,Food,Del Cheff,Pizza,135,112.05,0.12,New
1059,2015-01-07,19:55,13,Omar,Beverages,Refresco,Non-alcoholic beverages,20,16,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Beverages,Tisana,Non-alcoholic beverages,25,18,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Beverages,Modelo,Beer,30,23.7,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Beverages,Limonada,Non-alcoholic beverages,25,20,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Beverages,Pacifico,Beer,30,21.9,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Food,Del Cheff,Pizza,135,112.05,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Food,Italiana,Pizza,123,88.56,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Food,Mexicana,Pizza,115,95.45,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Food,Del Huerto,Salads,65,54.6,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Food,Pera Rostizada,Salads,89,75.65,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Food,Salmón Ahumado,Pizza,135,105.3,0.09,Recurrent
1059,2015-01-07,19:55,13,Omar,Food,Lasagna Ratatouille,Pasta,75,54.75,0.09,Recurrent
1060,2014-09-05,18:28,12,Mauricio,Beverages,Victoria,Beer,30,21.3,0.2,New
1060,2014-09-05,18:28,12,Mauricio,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.2,New
1060,2014-09-05,18:28,12,Mauricio,Food,Mexicana,Pizza,115,95.45,0.2,New
1060,2014-09-05,18:28,12,Mauricio,Food,Tacos Arrachera,Tacos,79,66.36,0.2,New
